"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000303623.1",5.81395264861769,-0.0876267106971361,0.756995798132592,-0.115755874620836,0.907846022297476,NA
"ENSG00000187608.10",1663.84701373731,-0.732876847756798,0.118820850488069,-6.16791450950256,6.91965359668e-10,2.70543592412438e-08
"ENSG00000303614.1",1.5250067648881,0.615915856880678,1.41169058186192,0.436296639500369,0.662621519728096,NA
"ENSG00000224969.1",5.01600740825275,-0.413209646415001,0.927227507075401,-0.445639978604948,0.655857327251594,NA
"ENSG00000188157.16",1753.94129559971,0.12192950716714,0.122243885852639,0.997428266589319,0.318556676603514,0.549846747036009
"ENSG00000291156.2",22.8737478894656,-0.397659815173811,0.384621009827819,-1.03390039808753,0.301182728900235,0.531742974385825
"ENSG00000273443.2",36.6118345430636,0.00683938352685731,0.307352276211458,0.0222525878485826,0.982246468921811,0.991079185382921
"ENSG00000217801.13",22.6891596396054,0.748250233563645,0.401066192467386,1.86565272171249,0.0620899682935561,0.192134087756901
"ENSG00000304119.1",13.3599237760658,1.12235409628585,0.525452144907209,2.13597776156009,0.0326812264995383,0.123531115024328
"ENSG00000131591.18",599.366762597527,0.00497617768474046,0.113816010532966,0.0437212450290475,0.965126604323398,0.98349738940196
"ENSG00000285812.1",6.57440937990718,-0.391845439124108,0.731933088404996,-0.535356913537007,0.592403078034654,NA
"ENSG00000186891.14",14.0019717412964,-1.02423015026302,0.553352676448303,-1.85095363925417,0.0641762229996697,0.196468562575127
"ENSG00000186827.12",254.230413417422,-1.62487324806344,0.161094099244164,-10.0864852014268,6.33990587617655e-24,9.35678721293011e-22
"ENSG00000078808.20",2969.19430440423,-0.114817538899775,0.0859459779558691,-1.33592684184396,0.18157318656494,0.391082299163536
"ENSG00000176022.7",1958.17896736138,-0.229922506678605,0.0967096736535789,-2.37745096216749,0.0174327607483087,0.0792626940268646
"ENSG00000184163.3",38.3029129462938,-0.0291329102740444,0.298230803085874,-0.0976857855479664,0.922181803057855,0.9645139690796
"ENSG00000260179.1",10.075426457277,0.634846823951558,0.584800515257242,1.08557842783757,0.277665548067221,0.507046818463629
"ENSG00000160087.21",2574.57473301974,-0.10592581446361,0.103501479993805,-1.02342318650854,0.30610780115041,0.536499197437255
"ENSG00000230415.2",77.7938769376269,0.262996574225799,0.259781035634512,1.01237788040776,0.311357410338162,0.542054542324356
"ENSG00000162572.21",246.663994001923,0.156216788660634,0.158984727649295,0.982589906404299,0.325809314142634,0.557331328896371
"ENSG00000131584.19",2891.7109599785,0.222639837633468,0.111436498039068,1.99790770125794,0.0457266675677192,0.155242516265252
"ENSG00000169972.13",133.614339055592,-0.244030566241793,0.194569665557994,-1.25420663874789,0.209766907490402,0.427253696196414
"ENSG00000127054.22",3335.94916802313,0.10494601518185,0.0892446206769818,1.17593659299309,0.239620214743501,0.464331483076417
"ENSG00000240731.1",49.3410904606164,0.0195095954708552,0.265617425209667,0.073449983394181,0.941448043977472,0.972740577511128
"ENSG00000224051.7",658.421141784757,0.227834437569037,0.105472832437471,2.16012438752043,0.0307630415616261,0.118161816380436
"ENSG00000169962.5",89.4420524584926,0.311901947468488,0.238606632493782,1.30718054317545,0.191151401904637,0.403744490201361
"ENSG00000107404.21",2417.09074336257,-0.186377366059636,0.104126330077524,-1.78991582552535,0.0734674443238346,0.215848361177759
"ENSG00000304860.1",16.9467144367536,-0.0347592604481403,0.470976286238833,-0.0738025702434493,0.94116748184665,0.972669338266096
"ENSG00000162576.17",549.170691095525,0.418746299879287,0.164383926251583,2.54736767412655,0.0108539008371571,0.0552703568733957
"ENSG00000175756.14",2025.33905694206,-0.202401053927778,0.130261630750244,-1.55380408461068,0.120231155947305,0.299608578753993
"ENSG00000221978.13",3798.80796749196,0.0315029454385649,0.0896927292634566,0.351231874615282,0.725414399039384,0.86165101098001
"ENSG00000224870.10",929.044288748921,0.119481403774317,0.11210855393393,1.06576527465275,0.286529762046036,0.516236565399517
"ENSG00000242485.6",1834.5140659428,-0.0673086556029943,0.109013472752276,-0.61743428498923,0.5369483137835,0.738439160208302
"ENSG00000301639.1",62.1532850474319,0.180841759668509,0.251001837031561,0.720479825196539,0.471229617012481,0.686255096977372
"ENSG00000272455.1",108.881828739665,-0.0309836813422854,0.185964893368847,-0.166610378878511,0.867676626688711,0.936938944743313
"ENSG00000225285.2",3.89661315330038,-1.33206099518331,0.938457248126301,-1.41941574626107,0.155777844395293,NA
"ENSG00000179403.12",20.3291321993554,-1.15974212143454,0.420976027924724,-2.75488874545111,0.0058712095968972,0.0349245299986819
"ENSG00000215915.10",1.82401305048588,0.555629030984805,1.54483181883021,0.359669592645717,0.719094233882827,NA
"ENSG00000160072.20",652.233754000749,-0.05780930057586,0.121336985524788,-0.476435938521399,0.633763836234213,0.805118419809506
"ENSG00000290916.2",3.69871273200087,-1.05432559375725,1.02121877956162,-1.03241892418962,0.301875910462154,NA
"ENSG00000197785.14",2015.37089159018,-0.193295006244091,0.0943113126903685,-2.04954210401772,0.0404091351267888,0.142576448771711
"ENSG00000205090.10",8.78677641897383,0.607103029160372,0.639241957543174,0.949723374688478,0.342252829417016,0.57257140441651
"ENSG00000160075.12",3350.90384385255,0.0180121952313037,0.0953240300332609,0.1889575506304,0.850126087060513,0.9281416566628
"ENSG00000215014.5",28.8011105847132,0.130919409314626,0.346214429180258,0.378145444788676,0.705322550282638,0.849477578203953
"ENSG00000228594.4",249.305268369354,0.282161862241217,0.145494170909974,1.93933447970096,0.0524606230172835,0.171470456159046
"ENSG00000286989.2",39.2472539562477,1.1570904461645,0.352462217496406,3.28287796173868,0.00102753138101068,0.00875779297956246
"ENSG00000272106.1",65.4309168095355,0.0458245242009007,0.236109017830586,0.194082058457339,0.846111629792488,0.926171962292176
"ENSG00000197530.13",2994.21003377602,0.120734909339229,0.0966941529552593,1.24862678506624,0.211801610856802,0.429688419697355
"ENSG00000189409.14",9.50442380148163,-0.257356977951541,0.620631306757322,-0.414669668045239,0.67838373983363,0.832041420034071
"ENSG00000248333.9",2517.05194420609,0.11355500575722,0.10474679167917,1.08409053811432,0.278324657670255,0.507776924587633
"ENSG00000272004.2",7.10230861169432,0.550760621841679,0.71250304643306,0.772994058901085,0.439525896698276,NA
"ENSG00000189339.12",2385.90668116414,0.185406908824731,0.101545144022129,1.82585696844673,0.0678718094863465,0.20416378681699
"ENSG00000293187.1",51.5687544973127,0.713787990487528,0.270558732322887,2.63819978885652,0.00833474617238898,0.0456197166041016
"ENSG00000269737.3",19.0600570331134,0.232499071997694,0.403308064848737,0.57648009613915,0.564290719498306,0.75803284680781
"ENSG00000310190.1",8.57529697719188,0.0874859988225953,0.612989202011802,0.142720293498597,0.886511088895313,NA
"ENSG00000008128.23",31.1874712450119,0.411529630773037,0.324914913718213,1.26657661251567,0.205306719387285,0.421999332120765
"ENSG00000268575.1",30.3273840992779,0.336187009611195,0.342139875234564,0.98260107618474,0.325803814552027,0.557331328896371
"ENSG00000293188.2",856.945623314205,0.139837307326585,0.110232468564972,1.26856732092653,0.204595425817322,0.420959842469149
"ENSG00000290854.2",64.6551978743993,0.235222433951816,0.245438141660416,0.958377668444319,0.337872351841098,0.568585945129273
"ENSG00000008130.15",2947.36329894745,-0.051221557686452,0.085299439120729,-0.600491142901366,0.548178961940558,0.746117294326207
"ENSG00000302550.1",3.15187334343226,0.97690280638552,1.08333939895043,0.901751387729436,0.367188948461409,NA
"ENSG00000078369.19",7792.30235567057,0.00199212742673888,0.0736237735072246,0.0270582086714612,0.978413307194356,0.989649715884041
"ENSG00000231050.4",2.7285922079856,0.735984530779922,1.12429120297477,0.654620910341177,0.512711857731579,NA
"ENSG00000294910.1",7.22050181677202,0.510662308329856,0.701331685964483,0.728132378088101,0.466532555390271,NA
"ENSG00000306476.1",1.76622209511481,0.113156858948454,1.36363120768014,0.0829820103200482,0.9338658439575,NA
"ENSG00000169885.10",16.3288511447048,-0.107494691897189,0.488029648790194,-0.220262625772152,0.825666625688898,0.916646345507694
"ENSG00000178821.13",18.5933536112151,-2.15490548344451,0.459176054742091,-4.69298314054045,2.69249687643836e-06,5.12889346858293e-05
"ENSG00000187730.9",43.2870699959095,-3.97994863969559,0.39194738019902,-10.1542932565965,3.17099276890393e-24,4.9949234173254e-22
"ENSG00000067606.17",23.9579363517834,0.139886071937666,0.432595829244328,0.323364356475704,0.746419320123978,0.871984689600728
"ENSG00000182873.5",25.4756537176057,-0.200653084323602,0.357135325750307,-0.561840484141547,0.574224706394313,0.765726425734769
"ENSG00000162585.17",1813.38132866524,0.0281240640572243,0.110123317812679,0.255387002642472,0.798424208427717,0.901091775278627
"ENSG00000304038.1",1.56991555803212,3.85821700571149,1.84508854040273,2.09107417949133,0.03652141490139,NA
"ENSG00000157933.11",1057.04375237737,-0.0253468665415788,0.121971125647132,-0.207810384688164,0.835377023816327,0.92051364087766
"ENSG00000295493.1",7.20213201580241,-0.229834983577846,0.670882109399268,-0.342586246313303,0.731909750454691,NA
"ENSG00000287356.2",67.46729416734,0.330568126581217,0.242327773358399,1.36413635960873,0.172524653166685,0.377294298007069
"ENSG00000116151.14",199.907248403237,-0.250487058265917,0.153963244265872,-1.62692764406394,0.103752465991475,0.271296551934932
"ENSG00000292993.1",20.861130055966,0.0962602006291488,0.410627638391178,0.234422117825026,0.814657289426009,0.910970355998422
"ENSG00000272420.1",3.05963501128162,0.236562456713464,1.11972395830684,0.211268549680027,0.832677722747764,NA
"ENSG00000157916.20",2618.73597270978,-0.142061486067776,0.0880263098546219,-1.61385256637925,0.106559409387934,0.276198969997657
"ENSG00000157911.11",450.231030658841,-0.127088377471633,0.136588338159361,-0.930448229945929,0.35213905683553,0.582380109679653
"ENSG00000149527.18",41.6477911125313,0.683075923433606,0.287170726472923,2.37864051055361,0.0173766129670246,0.0790887758639863
"ENSG00000157881.16",791.404732280145,-0.0674494883116435,0.102624759935294,-0.657243810890966,0.511024159447282,0.718600859995939
"ENSG00000157873.18",271.040719640517,-0.233518549613433,0.141783002719098,-1.64701371204616,0.0995552274388252,0.263583743137161
"ENSG00000157870.17",298.570528021966,-0.574157529630657,0.145755950225545,-3.93917043346908,8.17638333240683e-05,0.00103672996711679
"ENSG00000215912.13",9.58628671997253,-0.374287580728354,0.595209774011167,-0.628833055287381,0.529458356972723,0.732504586092995
"ENSG00000177133.15",1.6465221252706,-3.7817646233479,1.70273861750996,-2.22098951915371,0.0263516712782805,NA
"ENSG00000142611.17",2.52205279149549,-1.25687265999856,1.14117754844774,-1.10138221848843,0.270730341072627,NA
"ENSG00000130762.15",19.2577021426966,-0.57009094856463,0.458861934757565,-1.24240191957921,0.214088307746713,0.432506432051628
"ENSG00000162591.17",66.0713590279188,0.249627229939341,0.22812794548358,1.09424222188205,0.27384875822106,0.502752236816127
"ENSG00000238260.4",13.9097207173822,0.33647344437119,0.518181497241714,0.649335119378522,0.516121790523744,0.722535222385915
"ENSG00000158109.15",857.951958519761,0.166590724798254,0.108042931143604,1.54189379198563,0.123099404784798,0.304348694413608
"ENSG00000116213.16",1299.89515352445,0.0856767247168857,0.102505051738224,0.835829290986415,0.40325094571274,0.628679230993586
"ENSG00000078900.16",5.3408620021277,-0.0377759447384414,0.790477688370448,-0.0477887551972728,0.961884598370801,NA
"ENSG00000293478.2",373.030901779762,0.175305170976893,0.1271736025517,1.37847137660212,0.168057799328609,0.371742218282645
"ENSG00000162592.10",3.13377039249893,-1.0357797952521,1.22653829456713,-0.844474077849851,0.398404542764972,NA
"ENSG00000235169.11",21.694531017746,0.135146111555931,0.39675081027574,0.340632225708639,0.733380466179896,0.866140782709182
"ENSG00000130764.10",1693.49548315776,0.238899163481249,0.0895172876989691,2.66874890450909,0.0076134343784076,0.042684216970251
"ENSG00000266075.2",3.99712515321118,1.34503483019038,0.919279083002665,1.46314090580311,0.143428826767625,NA
"ENSG00000272153.1",33.6456170661836,0.235485927446101,0.368694384743161,0.638702234670986,0.523016658697613,0.727840745836816
"ENSG00000116198.14",2244.48424581836,0.186070413592557,0.0995765740252244,1.86861634289027,0.0616762103825245,0.191323552070918
"ENSG00000169598.17",401.974906135372,0.0787324809454157,0.127298337263527,0.618487897311868,0.536253773259917,0.737827372868408
"ENSG00000198912.12",773.202340954613,-0.0628307616540938,0.0963438492009483,-0.65215124966665,0.514303605406824,0.720975668644069
"ENSG00000236423.9",17.1584144511709,0.856704301945812,0.493235755180294,1.73690632308815,0.0824037071582488,0.23206765182507
"ENSG00000131697.18",1582.48760802617,0.203269139801462,0.0916616177190513,2.21760366944968,0.0265818674831277,0.106941098504076
"ENSG00000069424.16",10641.3361543952,0.516913650090408,0.077315058055881,6.68580821237693,2.29653628406377e-11,1.11969813706943e-09
"ENSG00000116254.18",281.547417652357,0.195350232446101,0.154006485589695,1.26845458292292,0.204635659929795,0.420989750215986
"ENSG00000116251.11",1973.05929875821,-0.0196214093380404,0.109183309581297,-0.179710703158622,0.857379690344911,0.931714367312128
"ENSG00000158286.13",3.3613735295099,1.47547826126559,1.09252040309049,1.35052696232656,0.176847011050321,NA
"ENSG00000116237.16",2345.13875196344,-0.125689224211995,0.0848344169213726,-1.4815829326497,0.138451303089581,0.327071949010086
"ENSG00000225077.4",114.221517323489,-0.0929623284910095,0.219212888116997,-0.42407328004088,0.671512371479626,0.828242408491134
"ENSG00000158292.7",1046.52047229468,0.00676465533908884,0.120692808706275,0.0560485368730765,0.955303141069782,0.979519062214757
"ENSG00000097021.21",2423.83243772454,-0.486098514183001,0.0954285562861852,-5.0938475137905,3.50869006344064e-07,8.16468190614837e-06
"ENSG00000271746.1",2.19367960371708,-0.444037285101859,1.30270964121553,-0.340856681376471,0.733211477205727,NA
"ENSG00000069812.11",1.51456999704962,2.3542200598785,1.75765986406259,1.33940593855119,0.18043855719315,NA
"ENSG00000187017.18",21.2089228799118,-0.0796150509489281,0.402285145238111,-0.197907011708832,0.84311781813413,0.924950217801023
"ENSG00000215788.11",108.028917247834,0.0347980235509628,0.194053786739792,0.179321538299192,0.857685235837503,0.931882474942607
"ENSG00000171680.23",377.626363962128,0.28480306921897,0.135712285108299,2.0985798668978,0.0358539526708925,0.131459143387323
"ENSG00000299237.1",5.03845914019721,0.0862564809938911,0.834143548190113,0.103407238695362,0.917639767299333,NA
"ENSG00000299253.1",1.87800263742242,0.379144883402798,1.33366771337388,0.284287367535985,0.776190166194194,NA
"ENSG00000162408.11",1117.20730374705,-0.0972928677554855,0.159086679186548,-0.611571429191742,0.540821345918231,0.740744001928229
"ENSG00000229519.2",11.2389071530261,0.93305047358324,0.587142183337094,1.58913888332828,0.1120290408986,0.285651020658518
"ENSG00000173662.21",1.16103516273595,0.489336511796997,1.73502735326169,0.282033888905031,0.777917525038826,NA
"ENSG00000204859.13",1266.72370796862,0.0987363704103223,0.104545541741413,0.944434059699461,0.344947883372542,0.57533457802983
"ENSG00000162413.17",1262.51633880481,0.242043059292225,0.0961194384442589,2.51814891149816,0.0117973432272037,0.0590840956123667
"ENSG00000295286.1",2.70837139641883,1.47541220334733,1.18104153086446,1.24924667320328,0.211574865816167,NA
"ENSG00000304810.1",2.52906430529595,0.165683095321617,1.07138520385389,0.154643815058895,0.877102126053114,NA
"ENSG00000116273.6",1009.75510389219,0.0783395638634644,0.0932500321761067,0.840102271659454,0.400851046530517,0.626696915290588
"ENSG00000041988.16",425.693417008707,-0.0959957351789232,0.1320210939408,-0.727124221694219,0.467149861943491,0.683167954123199
"ENSG00000007923.17",2165.10901801985,0.0632218224813838,0.0841814303897836,0.751018629508302,0.452641444197731,0.671789166551566
"ENSG00000237436.2",11.0813954792155,-0.546152263988172,0.566195155544703,-0.964600736406428,0.334744830431538,0.565489902407532
"ENSG00000171735.21",821.428978441234,-0.397119989384625,0.154264896981456,-2.57427319601013,0.0100450921223563,0.0521470140631944
"ENSG00000049245.13",875.329815073844,0.064935386896587,0.10154575871777,0.639469217784508,0.522517732524577,0.727557340695845
"ENSG00000269925.1",12.2749821684402,0.188247352433457,0.53206153298143,0.353807484218234,0.723483164244918,0.860238454800965
"ENSG00000049246.15",132.17968211122,-0.131351876139762,0.183067528841668,-0.717505048387725,0.473062522527874,0.687762712464646
"ENSG00000302605.1",22.1690883312455,-0.649356316658393,0.463948057072777,-1.39963150348215,0.161623695033389,0.361809151685841
"ENSG00000049249.10",1960.42907961351,-1.40093993098125,0.248634555216213,-5.63453430583285,1.75532017772866e-08,5.44614680900585e-07
"ENSG00000116288.13",11692.7899405776,-0.300984758441532,0.124534585752977,-2.41687685891978,0.0156543120227114,0.0732083755512582
"ENSG00000299004.1",9.77886339386573,-0.486469816851141,0.592761844432005,-0.820683418510659,0.411826618100395,0.636947097594474
"ENSG00000200344.1",1.90892459506619,-0.185513089573191,1.26022011457765,-0.147206894595048,0.882968718786323,NA
"ENSG00000284747.1",58.4947370812959,0.391186039334692,0.274679708165381,1.42415339650487,0.154402072155259,0.351219363608572
"ENSG00000284716.1",2.76653536833538,2.26019459529161,1.41251578179382,1.60011988851642,0.109571989681266,NA
"ENSG00000116285.13",416.836341398316,-0.324611890785015,0.128722418251584,-2.52179764173301,0.0116756852717915,0.0585643221440566
"ENSG00000162426.16",49.506889689994,0.443721844744571,0.291398853490705,1.52273023530865,0.127826210289028,0.311614431094472
"ENSG00000142599.20",2614.23208995023,0.475908441434833,0.121208786592618,3.92635265819762,8.62436815568258e-05,0.00108430083750109
"ENSG00000074800.16",38289.6811340862,-0.388277501683163,0.0842779795037568,-4.60710501093414,4.08313825427234e-06,7.45707590652057e-05
"ENSG00000274258.1",1.20839409049025,0.618271144593639,1.73370515587097,0.356618391829742,0.721377506958189,NA
"ENSG00000230679.2",3.66138007637007,-1.20981158487903,0.984071372205786,-1.22939414665346,0.21892406380124,NA
"ENSG00000180758.12",89.6302062711004,0.378452132151833,0.205722706055582,1.8396225648013,0.065823669192755,0.20002288048891
"ENSG00000049239.13",3725.89785867189,0.473212871987724,0.116057662334914,4.07739448190975,4.55431870056905e-05,0.000630674970014558
"ENSG00000302217.1",8.1809728075524,0.447005065726573,0.653057585187356,0.684480321284887,0.49367191154422,NA
"ENSG00000171621.14",261.554066434966,0.143329622503021,0.160601974621614,0.892452429932523,0.372150479427575,0.600003349643927
"ENSG00000284652.1",6.35604323676373,-0.149136550209543,0.861468052746882,-0.173119072418304,0.862557833675784,NA
"ENSG00000284693.3",27.056584399985,-0.249772092108313,0.390327645496876,-0.639903668084695,0.522235229057227,0.727487884559141
"ENSG00000171612.7",969.874834052533,-0.235465520936595,0.096504782975104,-2.43993627753496,0.0146898528579891,0.069827544475445
"ENSG00000231181.1",12.6470128869707,-0.272331402490036,0.531052779230139,-0.512814193129414,0.608081300564264,0.787645774957563
"ENSG00000188807.13",1099.17703690638,0.155033220928562,0.115574929545709,1.34140874269145,0.179787780599754,0.388662367614828
"ENSG00000171608.18",1558.04915480998,-0.167561013705077,0.0936500819421132,-1.78922442170045,0.0735786801087825,0.216015400993203
"ENSG00000231789.5",21.8033242251598,-0.307720030121654,0.425622643599401,-0.722987920753769,0.469687305376791,0.684861365080782
"ENSG00000171603.18",3929.19121441527,0.163178671129237,0.0856425648922679,1.90534544749452,0.0567351814306919,0.181282571132747
"ENSG00000178585.15",669.456118405745,0.0601579096337197,0.116192708982534,0.517742551667013,0.604637905292326,0.784851472481185
"ENSG00000285701.2",1.83338087943478,0.0672240408530605,1.3356947733085,0.0503288941428941,0.959860298743744,NA
"ENSG00000228150.2",18.2438535024038,-0.766027380369963,0.428801525317016,-1.78643809581515,0.0740283519940272,0.216872983294843
"ENSG00000162441.12",607.068977937441,0.0635655137247925,0.114088770742408,0.557158371600933,0.577419228882274,0.767697091233716
"ENSG00000173614.14",283.807934333043,0.347126644073675,0.137381638905126,2.52673244285138,0.0115129174552294,0.0579252499237003
"ENSG00000202415.1",1.58132899367007,-0.237352333392792,1.62415914046059,-0.146138594106906,0.883811979761969,NA
"ENSG00000130939.20",1867.0915077033,0.0557388135821286,0.0940257895659693,0.592803462107828,0.553312690502564,0.750115855492045
"ENSG00000054523.20",834.514722000404,-0.139094185429503,0.114963909308058,-1.20989435960102,0.226319431845352,0.449018266943542
"ENSG00000284735.1",4.0811534189615,-0.220264799500598,0.891584050137767,-0.247048833440395,0.804870431468821,NA
"ENSG00000284642.1",4.6952032985819,-0.432675847036174,0.809819630300315,-0.534286686623934,0.593143201788858,NA
"ENSG00000142657.21",7735.7591856024,-0.0509714572277179,0.0765345266862698,-0.665992976433499,0.505415589734534,0.714725724531113
"ENSG00000251503.8",1.62463463871594,1.25536905411105,1.61422986065248,0.77768915363988,0.436752287951618,NA
"ENSG00000175279.22",12.4548945519841,-1.56726367358747,0.564744551604028,-2.77517272036714,0.00551723982135293,0.0333026612945481
"ENSG00000241563.4",5.37518505012683,0.823079262922897,0.818217423066448,1.00594199013537,0.3144434758165,NA
"ENSG00000160049.12",1608.98279789198,0.21773536681529,0.105144848137274,2.07081346040866,0.0383762318429692,0.137881920576202
"ENSG00000142655.13",1034.97061175773,0.143864846390207,0.0967077245222306,1.48762518300321,0.136849768333025,0.324561980781424
"ENSG00000243267.3",1.27197959049992,3.59888755652101,1.867971725774,1.92662849595853,0.0540259447478319,NA
"ENSG00000130940.15",397.13374538212,0.226425342674098,0.116308055681826,1.94677265772124,0.0515619963540611,0.169582136974951
"ENSG00000272078.1",12.8237181839841,0.149721766397791,0.540824694030002,0.276839737627597,0.781903166957223,0.891489962651177
"ENSG00000175262.15",10.4209314270366,-0.828669250586687,0.651984492671764,-1.27099533792727,0.203730307189436,0.419865378334048
"ENSG00000120948.19",3567.55721244498,-0.0780154563215827,0.0782884274869601,-0.996513262890319,0.319000826185545,0.550207378950116
"ENSG00000009724.18",75.5852883660409,0.230846813311745,0.24347815741921,0.948121243230385,0.343067734827284,0.573307725384125
"ENSG00000116649.10",4106.68970045096,-0.193681665950078,0.090021869795372,-2.15149570199257,0.0314370946989032,0.12015923596767
"ENSG00000230337.5",23.2754250805696,0.694457674138726,0.380816803726711,1.82360039615557,0.0682125066553361,0.204850097896923
"ENSG00000171824.14",1722.62840608942,-0.0178936815330836,0.0978415420185042,-0.182884296015076,0.854888805045785,0.930263577648871
"ENSG00000198793.14",3374.87423980994,0.161187546067083,0.104494996765035,1.54253840908313,0.122942811811201,0.30405331266472
"ENSG00000225602.5",5.78240590266009,-0.546982644734657,0.778907252186027,-0.702243615269384,0.482527249937618,NA
"ENSG00000120942.14",1179.65557122124,0.0517095998931406,0.0904460175648813,0.571717818930466,0.567513160560978,0.760592451322967
"ENSG00000238199.1",4.33052966884206,-0.644021863505177,0.853695942531216,-0.754392555264637,0.450613540564218,NA
"ENSG00000204624.8",146.518127342175,0.219995973675562,0.199888939288774,1.10059103049089,0.271074691040773,0.499982285065569
"ENSG00000116661.11",8.71615228223473,-0.265479792844829,0.62364841279683,-0.42568823618784,0.670335035158639,0.828091473733993
"ENSG00000132879.14",443.111340509699,0.104373012558191,0.122979227721729,0.848704407173225,0.396045793260531,0.622949801746905
"ENSG00000116670.17",2454.88940166645,0.0298238318275725,0.117705101861208,0.253377562705304,0.799976464436311,0.902314406526828
"ENSG00000116663.11",36.8942055719581,0.0437410861476304,0.313833190420411,0.139376864789332,0.88915235313211,0.947303479903398
"ENSG00000162490.7",245.649644245874,1.07030691942318,0.17991504131113,5.94895741691928,2.69855827415747e-09,9.56878390633067e-08
"ENSG00000305789.1",2.91507245240657,1.26383533349426,1.09716591453521,1.15190903832412,0.249358453758941,NA
"ENSG00000177674.16",413.066961146437,-0.461297610571494,0.121384711091594,-3.80029417562654,0.000144524416483881,0.00168752600915106
"ENSG00000177000.13",2177.33335782811,0.199111683070938,0.107930611419581,1.84481196253851,0.0650648966619602,0.198416443990363
"ENSG00000011021.23",1891.95381905134,0.115696047610317,0.118915403648739,0.972927342130278,0.33058941467594,0.561912823326546
"ENSG00000175206.11",18.3155857862672,-0.222734921898005,0.422056656751671,-0.527737019034999,0.597681875651277,0.780465883016493
"ENSG00000285646.3",27.9224640375147,0.564633253942301,0.35398164965617,1.59509187691153,0.11069169170882,0.283159165142706
"ENSG00000201801.1",1.79276951765358,0.150107040645488,1.54108059400182,0.0974037576163979,0.922405760774037,NA
"ENSG00000116685.17",1874.69494831537,0.0736991877679452,0.0966539313720031,0.762505846599149,0.445758155024111,0.66705765025098
