"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000228794.13",651.170280722972,0.0414673109173787,0.108481459126992,0.382252518090081,0.702274070312007,0.893220943538456
"ENSG00000297178.1",2.77577283624276,1.0560474185297,1.30227649318358,0.81092411946104,0.417409248172559,NA
"ENSG00000230368.3",1.71027462506413,-0.816352290044085,1.80740478781598,-0.451670979045345,0.651506028017405,NA
"ENSG00000272438.2",264.104956954642,-0.316170646631005,0.148766467550314,-2.12528167023979,0.0335631168098499,0.215179733357926
"ENSG00000298603.1",5.02786035521416,0.449993082870643,0.897427925464719,0.50142531795812,0.61607182525719,NA
"ENSG00000223764.3",19.8541997324658,0.878585029526639,0.440125083603199,1.9962166717104,0.0459103435312281,0.258600724678828
"ENSG00000187634.13",12.6721229015535,1.18854041944153,0.602698345838721,1.97203199187074,0.0486059545478469,0.266652894208692
"ENSG00000188976.11",3841.70179444758,-0.119946164387625,0.096587965417996,-1.24183342995728,0.214298025701078,0.561676561244447
"ENSG00000187961.15",1299.45191788953,-0.0938772966674152,0.121018119057814,-0.775729265983445,0.437908856113483,0.747777432918032
"ENSG00000187583.11",5.58816342538714,0.717504705193856,0.860858710582415,0.833475570815131,0.404576569809791,NA
"ENSG00000272512.1",8.20543407824594,1.54807847987465,0.671366461398721,2.30586210197244,0.021118338835619,0.163150595177687
"ENSG00000188290.11",110.686414048508,0.811408624654312,0.223872417217448,3.62442428030867,0.000289605849370736,0.0069187496490899
"ENSG00000303623.1",5.81395264861769,-0.0122261056651052,0.752623419330819,-0.0162446521740924,0.987039212871449,0.997096218323553
"ENSG00000187608.10",1663.84701373731,-0.60246215700086,0.117092185785508,-5.14519524047883,2.67242723205773e-07,1.65024693367828e-05
"ENSG00000303614.1",1.5250067648881,0.710369061824638,1.5616679217743,0.454878436010613,0.649196697352634,NA
"ENSG00000224969.1",5.01600740825275,0.272042197310183,0.920608144552004,0.295502705380222,0.767609885974738,NA
"ENSG00000188157.16",1753.94129559971,-0.0965358747284108,0.122295973050604,-0.789362661094865,0.429900072759707,0.742896008041508
"ENSG00000291156.2",22.8737478894656,0.307172616876885,0.382462695031677,0.803143995132503,0.421891511391591,0.737817044185452
"ENSG00000273443.2",36.6118345430636,0.0344668762517558,0.30850039517867,0.111723929014075,0.911042305502838,0.971897850152539
"ENSG00000217801.13",22.6891596396054,0.152583876113593,0.423126471099499,0.360610565718334,0.718390589774496,0.900780146517105
"ENSG00000304119.1",13.3599237760658,-0.816614704801286,0.534231892566407,-1.52857722678879,0.126369285162595,0.436020872732022
"ENSG00000131591.18",599.366762597527,0.0171869544450787,0.113962298392847,0.150812634419082,0.880123519440287,0.960596557691642
"ENSG00000285812.1",6.57440937990718,0.597853523327076,0.743716739859987,0.803872618814024,0.421470544904818,0.73757781983919
"ENSG00000186891.14",14.0019717412964,-0.645165336805147,0.490306565447106,-1.31584070512461,0.188227513832659,0.529278754929038
"ENSG00000186827.12",254.230413417422,-0.350138498465482,0.144430209649033,-2.42427466744196,0.0153389991776773,0.133498708653099
"ENSG00000078808.20",2969.19430440423,-0.0684635480790371,0.0858015606611454,-0.797928936857209,0.424911729912316,0.739980431175183
"ENSG00000176022.7",1958.17896736138,-0.001349887889679,0.0964500214341112,-0.0139957241025723,0.988833392375554,0.997212825704701
"ENSG00000184163.3",38.3029129462938,0.742676134102585,0.314280869486798,2.36309685446438,0.0181229325295947,0.148972295949418
"ENSG00000260179.1",10.075426457277,0.0245471027970783,0.609288862740622,0.040288119967701,0.967863424982897,0.990798294916786
"ENSG00000160087.21",2574.57473301974,-0.0472540125997381,0.103389419238685,-0.457048825186333,0.647635951885303,0.868458390270856
"ENSG00000230415.2",77.7938769376269,0.136412979614574,0.264427063011468,0.515881309806244,0.605937308629501,0.8459988428886
"ENSG00000162572.21",246.663994001923,0.222352677983076,0.16132341654517,1.37830379956538,0.168109510593291,0.501434451955184
"ENSG00000131584.19",2891.7109599785,0.107128760199183,0.111687623927782,0.959182015264765,0.337467059029495,0.676374341356735
"ENSG00000169972.13",133.614339055592,-0.0262088898455606,0.192284338185199,-0.136302780002381,0.891581926272342,0.965893951087004
"ENSG00000127054.22",3335.94916802313,-0.131741980721503,0.0892428538777526,-1.47621882310002,0.139885157995487,0.457549583868668
"ENSG00000240731.1",49.3410904606164,0.843909528662014,0.282602137781327,2.98621070345554,0.00282457951318158,0.0410150089440508
"ENSG00000224051.7",658.421141784757,-0.194441909000778,0.105644704522415,-1.84052679099995,0.0656909346960895,0.313011016495442
"ENSG00000169962.5",89.4420524584926,0.195003083039449,0.244208756504001,0.798509790684978,0.424574713812284,0.739720818382702
"ENSG00000107404.21",2417.09074336257,0.0619783636525588,0.104032128729901,0.595761755615647,0.551334396049117,0.818153470139078
"ENSG00000304860.1",16.9467144367536,0.607272102639266,0.488932243224161,1.24203733964186,0.214222785620794,0.561630649653105
"ENSG00000162576.17",549.170691095525,0.274373023348729,0.166216534703301,1.65069632716438,0.0988005981734222,0.387790166097965
"ENSG00000175756.14",2025.33905694206,0.00963851185055826,0.130110937558608,0.074079182207235,0.940947379931687,0.98240931346971
"ENSG00000221978.13",3798.80796749196,0.14523436753088,0.0898305550982332,1.61675910131092,0.105930290876819,0.400983970267559
"ENSG00000224870.10",929.044288748921,-0.17446146913949,0.112040223134394,-1.55713246777651,0.119439037882265,0.425790864971414
"ENSG00000242485.6",1834.5140659428,-0.138449837447426,0.108805764868384,-1.27244946639455,0.203213468002225,0.549726777318132
"ENSG00000301639.1",62.1532850474319,0.245893183194806,0.257529216396174,0.954816648129479,0.339670426844267,0.678008266985444
"ENSG00000272455.1",108.881828739665,0.00112314717006526,0.185813650516564,0.00604448148423378,0.995177230912942,0.998253772293427
"ENSG00000225285.2",3.89661315330038,1.64005169150296,0.969668372529213,1.69135318627045,0.0907693675876751,NA
"ENSG00000179403.12",20.3291321993554,0.686612173575005,0.404742592553162,1.69641689856207,0.0898069556932428,0.370994197060558
"ENSG00000215915.10",1.82401305048588,-1.41293051143218,1.48322251480875,-0.95260859198484,0.340788422293279,NA
"ENSG00000160072.20",652.233754000749,0.149351086295342,0.121673800363753,1.2274712045555,0.219645538234038,0.566936494211521
"ENSG00000290916.2",3.69871273200087,0.0654237324783801,0.94574534848048,0.0691769011430992,0.944848809270233,NA
"ENSG00000197785.14",2015.37089159018,-0.103291144241625,0.0939760125716394,-1.09912244002568,0.271714663152328,0.622547166339254
"ENSG00000205090.10",8.78677641897383,0.303659339135306,0.675986103811105,0.44920943999192,0.653280578320981,0.870293012893119
"ENSG00000160075.12",3350.90384385255,-0.0665642379470829,0.095306931209997,-0.698419696259204,0.484914762221638,0.78018291080124
"ENSG00000215014.5",28.8011105847132,0.391770391567866,0.358895552336776,1.09160001849296,0.275008948009651,0.625483557460827
"ENSG00000228594.4",249.305268369354,-0.426406714278572,0.144764077763728,-2.94552848238026,0.00322403462901988,0.0451263701878344
"ENSG00000286989.2",39.2472539562477,-0.89531018688164,0.356317661230994,-2.51267417895749,0.0119819940102388,0.113377871212472
"ENSG00000272106.1",65.4309168095355,0.451836507857331,0.244020201101181,1.85163566712242,0.0640781577306405,0.309064541313787
"ENSG00000197530.13",2994.21003377602,0.0840262633837989,0.0968757184365919,0.867361447634545,0.385743998292631,0.7114986881171
"ENSG00000189409.14",9.50442380148163,1.26940854069074,0.669875743959731,1.89499105190327,0.058093587147915,0.293052471767354
"ENSG00000248333.9",2517.05194420609,0.127172772226568,0.104978915318383,1.21141251879842,0.22573734384321,0.57394091555917
"ENSG00000272004.2",7.10230861169432,-0.411658177238763,0.718854103056856,-0.572658868452204,0.566875692205635,0.825276277766474
"ENSG00000189339.12",2385.90668116414,0.0303804352075048,0.101769445667464,0.298522164567686,0.765304661987869,0.920201253054542
"ENSG00000293187.1",51.5687544973127,0.220808864471151,0.285623614474085,0.773076360922479,0.439477190193083,0.74877174528144
"ENSG00000269737.3",19.0600570331134,0.632357156024369,0.43084879118128,1.46770089406681,0.142185487790406,0.461723371313675
"ENSG00000310190.1",8.57529697719188,0.285563483683869,0.630011119376391,0.453267370846613,0.650356225338391,0.86959764233291
"ENSG00000008128.23",31.1874712450119,0.451041136543343,0.344986893526283,1.30741528158657,0.191071710121497,0.532958071089128
"ENSG00000268575.1",30.3273840992779,0.219458895705395,0.354617087229189,0.618861593557557,0.536007541621231,0.80881750204738
"ENSG00000293188.2",856.945623314205,0.159380746686984,0.111017187765509,1.43564028142767,0.15110472633351,0.476181343130466
"ENSG00000290854.2",64.6551978743993,0.316992009129783,0.25371169450292,1.24941820183277,0.211512154427612,0.558025514123208
"ENSG00000008130.15",2947.36329894745,-0.0532915424943911,0.0852259262547339,-0.625297310763237,0.531775944652703,0.80602376348558
"ENSG00000302550.1",3.15187334343226,-0.188383482967046,1.13279512631567,-0.166299694084797,0.867921106779428,NA
"ENSG00000078369.19",7792.30235567057,-0.000884764121837154,0.0736341818167023,-0.012015671254956,0.990413112105199,0.997342986041608
"ENSG00000231050.4",2.7285922079856,0.672189399450168,1.23547829314368,0.544072205218417,0.586391786344698,NA
"ENSG00000294910.1",7.22050181677202,1.0140766516889,0.781051792159726,1.29834751276202,0.19416794651781,0.537895245817579
"ENSG00000306476.1",1.76622209511481,-0.0220265899172504,1.37329805591306,-0.0160391910717486,0.987203125756471,NA
"ENSG00000169885.10",16.3288511447048,0.322711109239579,0.494948977736208,0.652008840821515,0.514395469162783,0.796456081301319
"ENSG00000178821.13",18.5933536112151,2.27709240313084,0.466885051879229,4.87720134531073,1.07601587198854e-06,5.73211320940524e-05
"ENSG00000187730.9",43.2870699959095,3.56682217399418,0.362239650712984,9.84658130873783,7.09151511922782e-23,2.53110357635479e-20
"ENSG00000067606.17",23.9579363517834,-0.610889662829013,0.423224874712109,-1.44341625298976,0.148903248356093,0.471324471472656
"ENSG00000182873.5",25.4756537176057,0.688524583330397,0.371065719600043,1.85553271822719,0.0635201915077174,0.308122135810472
"ENSG00000162585.17",1813.38132866524,-0.0587378902648102,0.110115985322254,-0.533418377839636,0.593743998577612,0.840651254676639
"ENSG00000304038.1",1.56991555803212,-3.16758386430547,1.88340257429637,-1.68184110372094,0.0925996558494061,NA
"ENSG00000157933.11",1057.04375237737,0.198675503282021,0.122331194950836,1.62407882439036,0.104358986691632,0.398782178806364
"ENSG00000295493.1",7.20213201580241,0.0757977813865909,0.664081545577,0.114139267822497,0.909127394390496,0.971514220376814
"ENSG00000287356.2",67.46729416734,-0.28653515557971,0.243126556669812,-1.17854322252773,0.238580111607825,0.586783444287932
"ENSG00000116151.14",199.907248403237,0.415778592101017,0.155432652135749,2.67497585859818,0.00747346315500344,0.0818229591804855
"ENSG00000292993.1",20.861130055966,0.282453894338192,0.421275168958585,0.670473636118723,0.502555907261311,0.789351586075107
"ENSG00000272420.1",3.05963501128162,-0.50421578802782,1.10408677154616,-0.456681305330486,0.647900129892518,NA
"ENSG00000157916.20",2618.73597270978,-0.0400913651230408,0.087866339471305,-0.456276719438548,0.648191002719959,0.868729547524435
"ENSG00000157911.11",450.231030658841,-0.0732415711822939,0.135915869665298,-0.538874315138154,0.589973581072375,0.838646818758835
"ENSG00000149527.18",41.6477911125313,0.0508597562526563,0.300644192036297,0.16916926253648,0.865663506243514,0.954858186445042
"ENSG00000157881.16",791.404732280145,-0.0147916131204435,0.10245298560349,-0.14437464202058,0.885204639742042,0.963606319436165
"ENSG00000157873.18",271.040719640517,0.111505291370285,0.141145280541854,0.790003682320929,0.429525617827145,0.742714801431495
"ENSG00000157870.17",298.570528021966,0.449869147218935,0.145129155391235,3.09978478139827,0.00193661305606837,0.0308854303830172
"ENSG00000215912.13",9.58628671997253,0.922641125781719,0.621551012102193,1.48441738138466,0.137698226403419,0.453555287632966
"ENSG00000177133.15",1.6465221252706,4.73159192761899,1.70273159760266,2.77882429284849,0.00545560264541284,NA
"ENSG00000142611.17",2.52205279149549,1.52196617342338,1.17398601486065,1.29640911744935,0.194834572578073,NA
"ENSG00000130762.15",19.2577021426966,-0.374877561353312,0.432181656830977,-0.867407386287854,0.385718836223518,0.7114986881171
"ENSG00000162591.17",66.0713590279188,0.315538559860383,0.236924521821297,1.33181047463876,0.182922475078936,0.523178689470619
"ENSG00000238260.4",13.9097207173822,1.09775239634284,0.57170066661845,1.92015238120314,0.0548386544775132,0.284868903984908
"ENSG00000158109.15",857.951958519761,-0.139958176109925,0.108160368948541,-1.2939875988821,0.195669704371534,0.539886227085977
"ENSG00000116213.16",1299.89515352445,-0.179933733544748,0.102386365015207,-1.7573993716646,0.078849760355187,0.345737794422277
"ENSG00000078900.16",5.3408620021277,1.09658153107678,0.859448550853831,1.275912944396,0.201986294727636,NA
"ENSG00000293478.2",373.030901779762,0.0523420394821839,0.128348587710208,0.407811573278581,0.683412016263784,0.884240762551782
"ENSG00000162592.10",3.13377039249893,-0.60195804796398,1.10114542851393,-0.546665347170684,0.584608665435236,NA
"ENSG00000235169.11",21.694531017746,-0.00782283572440958,0.400475953972292,-0.0195338462816942,0.984415236761049,0.996702275912724
"ENSG00000130764.10",1693.49548315776,-0.0951206877341527,0.0897610500610048,-1.05971005987013,0.289276524747238,0.636093862043685
"ENSG00000266075.2",3.99712515321118,0.702175043009772,1.06015901505185,0.662329926964238,0.507759801255016,NA
"ENSG00000272153.1",33.6456170661836,0.409708802522808,0.381195881816596,1.07479860634992,0.282464904558063,0.630818256381328
"ENSG00000116198.14",2244.48424581836,-0.078352168741264,0.0997083139504683,-0.785813796632712,0.431976582596919,0.743571109883242
"ENSG00000169598.17",401.974906135372,-0.183678902059089,0.126931454208084,-1.44707159628043,0.147876872239441,0.469774090565759
"ENSG00000198912.12",773.202340954613,-0.202976173862849,0.0955980558874636,-2.12322491266756,0.033735009308063,0.215775784246661
"ENSG00000236423.9",17.1584144511709,-0.414818138033482,0.504188789436517,-0.822743676028744,0.410653772425223,0.730733594845003
"ENSG00000131697.18",1582.48760802617,-0.0800083070557699,0.0918861122637434,-0.870733401214318,0.383899736486929,0.7101842778576
"ENSG00000069424.16",10641.3361543952,-0.288829254658198,0.0773803537949707,-3.7325915493161,0.000189519780575463,0.00484551576525748
"ENSG00000116254.18",281.547417652357,0.479527010663767,0.157851105127969,3.03784386099177,0.00238277380485692,0.0363755186667893
"ENSG00000116251.11",1973.05929875821,0.0451391433582608,0.109236819939425,0.413222788646645,0.679443393297129,0.882164190380543
"ENSG00000158286.13",3.3613735295099,-0.864107840776565,1.12475070117183,-0.768266105436775,0.442329107134713,NA
"ENSG00000116237.16",2345.13875196344,-0.130436239044101,0.0845648768375163,-1.5424398866532,0.122966735197806,0.430942034173067
"ENSG00000225077.4",114.221517323489,-0.217115296576743,0.216561828838371,-1.00255570310493,0.316075277657711,0.65848358231088
"ENSG00000158292.7",1046.52047229468,0.286557838347662,0.121289779148776,2.36258850794152,0.0181478074299022,0.148972295949418
"ENSG00000097021.21",2423.83243772454,0.0316524519721448,0.0949666645065982,0.333300660148443,0.73890734112176,0.908950175534071
"ENSG00000271746.1",2.19367960371708,1.51835972626783,1.41794072204827,1.07082031192002,0.284250232057226,NA
"ENSG00000069812.11",1.51456999704962,2.06454648324404,2.07395652549951,0.995462758191999,0.319511248566627,NA
"ENSG00000187017.18",21.2089228799118,-0.135812023223732,0.396944728110541,-0.342143410923223,0.732242969451947,0.9069059638309
"ENSG00000215788.11",108.028917247834,0.239349871073138,0.197289518469237,1.21319101455692,0.225056798719849,0.573230840884934
"ENSG00000171680.23",377.626363962128,0.142648644245237,0.137688335614614,1.03602562706915,0.30019018695522,0.644966211608096
"ENSG00000299237.1",5.03845914019721,0.209832485573526,0.851220191615471,0.246507880851957,0.805289104598443,NA
"ENSG00000299253.1",1.87800263742242,0.546947985359891,1.42287245428764,0.384397058015802,0.700684180712024,NA
"ENSG00000162408.11",1117.20730374705,0.190318090742762,0.159244000347872,1.19513507778634,0.232034258881352,0.580687615200758
"ENSG00000229519.2",11.2389071530261,-0.294611435343609,0.607123509046777,-0.485257828026076,0.627493466206817,0.858366426331968
"ENSG00000173662.21",1.16103516273595,0.323148530779511,1.82685787531459,0.176887614053646,0.859596667760282,NA
"ENSG00000204859.13",1266.72370796862,-0.0350883817621653,0.104693919413769,-0.33515205045949,0.737510390451401,0.908307272954264
"ENSG00000162413.17",1262.51633880481,-0.0809335148008147,0.0964549679084056,-0.83908083280552,0.401423951124732,0.723891531118782
"ENSG00000295286.1",2.70837139641883,-0.824327879095332,1.2205547307683,-0.67537149979046,0.499439767954685,NA
"ENSG00000304810.1",2.52906430529595,1.31049035956819,1.22081975464278,1.07345114181221,0.283068748941709,NA
"ENSG00000116273.6",1009.75510389219,-0.215994565086504,0.0929771010698329,-2.32309420923197,0.0201740920013551,0.158260952369873
"ENSG00000041988.16",425.693417008707,-0.173117161402107,0.131011542656445,-1.32138861883397,0.186371818941629,0.527039929486051
"ENSG00000007923.17",2165.10901801985,-0.156618176058747,0.0840955916047153,-1.86238271317382,0.0625491640480404,0.305270238886854
"ENSG00000237436.2",11.0813954792155,1.25255156754749,0.599882979795309,2.08799317489368,0.03679845035117,0.226787185017058
"ENSG00000171735.21",821.428978441234,-0.075909819685229,0.15340511845613,-0.494832378796653,0.620718446602904,0.854483197811493
"ENSG00000049245.13",875.329815073844,0.00888774107803855,0.101791249466281,0.087313409793468,0.930422395255401,0.978414248292064
"ENSG00000269925.1",12.2749821684402,0.494895163597047,0.557421255599837,0.887829731330381,0.374632347516638,0.703756723555992
"ENSG00000049246.15",132.17968211122,-0.129685437867091,0.180747690221421,-0.717494302185676,0.473069150892756,0.772879727999911
"ENSG00000302605.1",22.1690883312455,-0.648763293377505,0.431888048020801,-1.50215616373403,0.133056782910233,0.447406859239422
"ENSG00000049249.10",1960.42907961351,-0.405189205912598,0.247492662771205,-1.63717663940275,0.101593566673494,0.393480032360846
"ENSG00000116288.13",11692.7899405776,-0.328962023560747,0.124437014799041,-2.64360266189288,0.00820288859147496,0.0872400177613004
"ENSG00000299004.1",9.77886339386573,0.505956642764521,0.594282708102161,0.851373657463956,0.394561820142932,0.719076615357391
"ENSG00000200344.1",1.90892459506619,0.185475267242927,1.26157166374566,0.147019208320076,0.88311685901848,NA
"ENSG00000284747.1",58.4947370812959,0.430114628936539,0.286812044325718,1.49963935422489,0.133707847756239,0.448089412469799
"ENSG00000284716.1",2.76653536833538,-2.44680692663219,1.405157565154,-1.74130431156597,0.0816302508537327,NA
"ENSG00000116285.13",416.836341398316,0.0120687403530428,0.12741405361056,0.0947206372534916,0.924536725518865,0.975843341136917
"ENSG00000162426.16",49.506889689994,-0.322518335227681,0.293408986791583,-1.09921082770643,0.271676116949133,0.622547166339254
"ENSG00000142599.20",2614.23208995023,-0.262189226369498,0.121369263709935,-2.16026050051778,0.0307525089284802,0.203942502540935
"ENSG00000074800.16",38289.6811340862,-0.100820767254438,0.0842432616009335,-1.19678138451041,0.231391775879843,0.57964874120602
"ENSG00000274258.1",1.20839409049025,1.99472863792868,2.01948821448561,0.987739677617657,0.323280157080501,NA
"ENSG00000230679.2",3.66138007637007,0.990054198173773,0.965943491623645,1.02496078368891,0.305381692074796,NA
"ENSG00000180758.12",89.6302062711004,-0.537388263385252,0.204117514483324,-2.63273959976206,0.0084699258014064,0.0894177458165373
"ENSG00000049239.13",3725.89785867189,-0.413033870766685,0.116099013009666,-3.55760019021262,0.000374258371576456,0.00850829923459035
"ENSG00000302217.1",8.1809728075524,-0.644975985860239,0.6460133019414,-0.998394280616136,0.318088205909547,0.660761508865298
"ENSG00000171621.14",261.554066434966,0.245071494079322,0.162864683680519,1.50475528850725,0.132387002787448,0.4469501422143
"ENSG00000284652.1",6.35604323676373,-0.25366450569785,0.845047252188169,-0.30017789542657,0.764041464947416,0.919301778819551
"ENSG00000284693.3",27.056584399985,-0.255835982369316,0.379431084024582,-0.674262054799763,0.50014472363698,0.788163485947499
"ENSG00000171612.7",969.874834052533,-0.0208000141894588,0.0959124445418034,-0.216864602803374,0.828313863987771,0.942622093503284
"ENSG00000231181.1",12.6470128869707,1.37655517892267,0.579531155132949,2.37529107232705,0.0175351162889034,0.146071970733441
"ENSG00000188807.13",1099.17703690638,-0.193546983118599,0.115548870465657,-1.67502271842739,0.0939297743156096,0.379600188227957
"ENSG00000171608.18",1558.04915480998,0.149344550502047,0.0936582183567197,1.59456962904454,0.110808508686391,0.410839260978879
"ENSG00000231789.5",21.8033242251598,0.0339611186281712,0.418971289310693,0.0810583433629673,0.935395553808469,0.980850627588337
"ENSG00000171603.18",3929.19121441527,-0.171751187112569,0.08565307973588,-2.00519569923442,0.0449421296870903,0.255753791892934
"ENSG00000178585.15",669.456118405745,-0.0815560061769267,0.116194671905162,-0.70189110085437,0.482747079135636,0.778444724024335
"ENSG00000285701.2",1.83338087943478,3.95238762160694,1.71474942308284,2.30493596813766,0.0211701598215151,NA
"ENSG00000228150.2",18.2438535024038,0.384826377082655,0.416191452425916,0.924637867595697,0.35515430860644,0.689599179321682
"ENSG00000162441.12",607.068977937441,-0.0285460196230056,0.114273713656943,-0.249803902485418,0.802739001663844,0.933290389873988
"ENSG00000173614.14",283.807934333043,-0.129175009603234,0.138699744865018,-0.93132838657307,0.351683722478888,0.687258538978785
"ENSG00000202415.1",1.58132899367007,-0.666696046336797,1.54564539553148,-0.431338292899679,0.666222410880986,NA
"ENSG00000130939.20",1867.0915077033,-0.0169754070321133,0.0941067747736082,-0.180384537382679,0.856850692594903,0.952139318807512
"ENSG00000054523.20",834.514722000404,0.106541486985948,0.114939509293346,0.926935286577874,0.353960134844168,0.688947306839839
"ENSG00000284735.1",4.0811534189615,0.540493773094484,0.914710020929979,0.590890840514645,0.554593563514342,NA
"ENSG00000284642.1",4.6952032985819,1.06244588681202,0.856237636922456,1.24083063042023,0.214668323287523,NA
"ENSG00000142657.21",7735.7591856024,-0.143602604937189,0.0764691217048667,-1.87791623253402,0.0603926253998184,0.299128525557293
"ENSG00000251503.8",1.62463463871594,-1.58877644076103,1.59195828418836,-0.998001302258396,0.318278727166406,NA
"ENSG00000175279.22",12.4548945519841,0.402014087335137,0.509322858247087,0.789310907267604,0.429930313219441,0.742896008041508
"ENSG00000241563.4",5.37518505012683,-0.357356532937868,0.839988343436223,-0.425430347611723,0.670522987026069,NA
"ENSG00000160049.12",1608.98279789198,-0.260814154329622,0.105120136407633,-2.48110555448903,0.0130975581251991,0.120421958939878
"ENSG00000142655.13",1034.97061175773,-0.0972761539978205,0.0968612326816997,-1.00428366751726,0.315241903700034,0.657604560307518
"ENSG00000243267.3",1.27197959049992,-2.75800740272971,1.92560831663169,-1.43227850591862,0.152064131920131,NA
"ENSG00000130940.15",397.13374538212,0.155556254647105,0.118276014395518,1.31519696061892,0.18844371637779,0.529490911585684
"ENSG00000272078.1",12.8237181839841,0.149722796636196,0.551024332553909,0.271717214269386,0.785839464045643,0.92727394044952
"ENSG00000175262.15",10.4209314270366,-0.266837822204338,0.609372931498479,-0.437889194631882,0.661466608848893,0.874921227563272
"ENSG00000120948.19",3567.55721244498,0.0705374722658458,0.0783023741152831,0.900834400780682,0.367676373952403,0.699425013678365
"ENSG00000009724.18",75.5852883660409,0.557893813173867,0.253989036361407,2.19652714607738,0.0280542343561221,0.193527586516952
"ENSG00000116649.10",4106.68970045096,-0.0198836025935075,0.0899015397853686,-0.221170879174902,0.82495938284648,0.941427752892328
"ENSG00000230337.5",23.2754250805696,0.262118423585898,0.405199811557437,0.646886834864045,0.517705186930306,0.798909506583602
"ENSG00000171824.14",1722.62840608942,0.00352715004919348,0.0978542546367621,0.0360449329698169,0.971246530885735,0.991370102709363
"ENSG00000198793.14",3374.87423980994,-0.144345668080474,0.10452122353283,-1.38101777994529,0.167273493893768,0.499630651365465
"ENSG00000225602.5",5.78240590266009,-0.105372653933958,0.74360788815768,-0.141704594063711,0.887313346025929,NA
"ENSG00000120942.14",1179.65557122124,-0.126789179772937,0.0903349162670823,-1.40354566110489,0.160454185889434,0.490444020590401
"ENSG00000238199.1",4.33052966884206,1.84489095770859,0.962563186101878,1.91664400254066,0.0552831737896505,NA
"ENSG00000204624.8",146.518127342175,0.116245711800848,0.202641306112613,0.573652598430487,0.566202910854178,0.82519045709299
"ENSG00000116661.11",8.71615228223473,-0.0153817951638241,0.612104851583013,-0.0251293469150652,0.979951792116287,0.994816328846978
"ENSG00000132879.14",443.111340509699,-0.215441417684984,0.122612707198975,-1.75708882551111,0.0789026701128937,0.345884807377721
"ENSG00000116670.17",2454.88940166645,-0.266515020809812,0.117541157376373,-2.26741872173691,0.0233646588801351,0.173436784263319
"ENSG00000116663.11",36.8942055719581,-0.547980945720217,0.304522960319216,-1.79947333083127,0.0719438388815608,0.328870324969348
"ENSG00000162490.7",245.649644245874,-0.613302329804866,0.182053212838237,-3.36880805476262,0.000754939823458516,0.0148540860964065
"ENSG00000305789.1",2.91507245240657,-0.635072773059724,1.13555422638008,-0.559262392148553,0.575982657678189,NA
"ENSG00000177674.16",413.066961146437,-0.173385737597823,0.118379862907498,-1.46465567149125,0.143014884836269,0.463118061111968
"ENSG00000177000.13",2177.33335782811,0.0223484823749273,0.108166742890135,0.20661140178388,0.836313355062639,0.945388686223893
"ENSG00000011021.23",1891.95381905134,0.210361475221524,0.119279084972873,1.76360738573209,0.077798103377573,0.342904249351144
"ENSG00000175206.11",18.3155857862672,1.05500847715423,0.451684313632178,2.33572086812242,0.019505794154951,0.155540841148014
"ENSG00000285646.3",27.9224640375147,0.169659846216803,0.370683497299681,0.457694630197256,0.647171846429189,0.868405178153348
"ENSG00000201801.1",1.79276951765358,0.477863201928189,1.59715667911022,0.299196195450535,0.764790352008959,NA
